City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
346,jacksonville,30.3322,-81.6556,302.27,57,75,4.63,US,1681490188
347,bucak,37.4592,30.595,287.44,85,92,1.97,TR,1681490991
348,leirvik,59.7798,5.5005,284.38,46,40,4.63,NO,1681490991
349,sioux lookout,50.1001,-91.917,277.19,75,100,5.14,CA,1681490992
350,dudinka,69.4058,86.1778,250.16,99,100,3.16,RU,1681490993
351,kudahuvadhoo,2.6708,72.8944,301.76,72,92,1.8,MV,1681490993
352,evans,33.5337,-82.1307,298.09,69,75,0.0,US,1681490909
353,esperance,-33.8667,121.9,287.12,64,99,11.78,AU,1681490994
354,mackay,-21.15,149.2,294.08,73,71,1.21,AU,1681490732
355,jacareacanga,-6.2222,-57.7528,305.79,56,100,0.59,BR,1681490996
356,nome,64.5011,-165.4064,257.19,66,0,4.12,US,1681490996
357,elko,41.0002,-115.5012,276.89,42,76,1.79,US,1681490742
358,bandarbeyla,9.4942,50.8122,301.69,75,43,5.66,SO,1681490996
359,evensk,61.95,159.2333,262.73,60,64,8.08,RU,1681490997
360,jiayuguan,39.8167,98.3,282.91,23,97,3.1,CN,1681490997
361,chongwe,-15.3292,28.682,297.47,62,86,1.81,ZM,1681490997
362,kribi,2.95,9.9167,300.77,83,99,2.55,CM,1681490998
363,russell,32.3502,-85.1999,296.43,64,75,2.57,US,1681490998
